track_name,artist_name,track_popularity,track_duration_ms,explicit,artist_popularity,artist_followers,primary_genre,release_year,album_type,track_duration_min,popularity_category,true_hit,predicted_hit,similarity_to_popular_song
another song,Lil Peep,55.0,129586.0,True,82.0,15684530.0,Emo Rap,2024,album,2.16,Medium,0,1,0.12504251786528822
anything,Adrianne Lenker,80.0,202047.0,False,72.0,1453910.0,Unknown,2020,album,3.37,High,1,0,0.15766321282649298
aquatic ambience (slowed + reverb),Scizzie,0.0,154419.0,False,47.0,37315.0,Unknown,2022,single,2.57,Low,0,0,0.47053032601399586
as good a reason,Paris Paloma,60.0,169721.0,False,66.0,785421.0,Unknown,2024,album,2.83,Medium,0,0,0.22701939113776604
august,Taylor Swift,75.0,261921.0,False,100.0,145419944.0,Unknown,2020,album,4.37,High,1,1,0.25189499524048453
august - the long pond studio sessions,Taylor Swift,53.0,260000.0,False,100.0,145489371.0,Unknown,2020,album,4.33,Medium,0,1,0.2508714487043328
baby can you sin for me,Ex Habit,52.0,161912.0,False,59.0,130408.0,Dark R&B,2025,single,2.7,Medium,0,0,0.3332128857996401
back to friends,sombr,91.5,199032.0,False,85.0,2789144.0,Unknown,2024,single,3.32,High,1,1,0.024557992940313998
bad guy,Billie Eilish,82.0,194087.0,False,90.0,118692183.0,Unknown,2019,album,3.23,High,1,1,0.18909352623355802
bad idea,Ariana Grande,66.0,267106.0,False,90.0,107389514.0,Pop,2019,album,4.45,High,0,1,0.20602462293388432
bad idea right?,Olivia Rodrigo,46.333333333333336,184783.0,True,84.66666666666667,49072414.0,Unknown,2024,album,3.08,Medium,0,1,0.14217432047055667
bad idea!,girl in red,41.666666666666664,219638.0,True,73.0,8765022.333333334,Bedroom Pop,2019,single,3.66,Medium,0,0,0.15149990223672258
bad ones,Tate McRae,61.0,183133.0,False,88.0,9256589.0,Unknown,2021,single,3.05,High,0,1,0.05395191211915907
ballad of a homeschooled girl,Olivia Rodrigo,65.0,203369.0,False,84.5,49066812.5,Unknown,2023,album,3.39,High,0,1,0.1423870816532221
banyan tree - interlude,mgk,47.0,91143.0,True,78.0,5642925.0,Unknown,2020,album,1.52,Medium,0,1,0.16181861268287717
because i liked a boy,Sabrina Carpenter,78.0,196458.0,True,91.0,26559943.0,Pop,2022,album,3.27,High,1,1,0.11429802891194951
beibs in the trap,Travis Scott,50.0,213863.0,True,89.0,41119316.5,Rap,2016,album,3.56,Medium,0,1,0.13410002494882564
bellyache,Billie Eilish,69.0,179172.0,False,90.0,118692183.0,Unknown,2017,single,2.99,High,1,1,0.1900658439596721
best. day. ever.,Scoobert Doobert,47.0,158197.0,False,36.0,5606.0,Unknown,2025,single,2.64,Medium,0,0,0.6164621756374673
better off,Ariana Grande,65.0,171333.0,True,90.0,107389514.0,Pop,2018,album,2.86,High,0,1,0.18614314202430987
betty,Taylor Swift,62.0,294520.0,True,100.0,145396321.0,Unknown,2020,album,4.91,High,0,1,0.2690365621084415
bitches,Tove Lo,44.0,137219.0,True,72.0,3677060.0,Unknown,2017,album,2.29,Medium,0,0,0.16683957887287568
bitches broken hearts,Billie Eilish,74.0,176471.0,True,90.0,118760311.0,Unknown,2018,single,2.94,High,1,1,0.19052269470137626
blonde eyes,Sopperior,25.0,144639.0,False,30.0,2891.0,Unknown,2025,single,2.41,Low,0,0,0.6871597064301193
bloodline,Ariana Grande,78.0,216893.0,True,90.0,107389514.0,Pop,2019,album,3.61,High,1,1,0.18602408129239573
bloodonmyhands (feat. Flo Milli),Tate McRae,68.0,162403.0,True,88.0,9256589.0,Unknown,2025,album,2.71,High,1,1,0.06600836012715622
bloody mary (lady gaga) - sped up version,sped up viral,56.0,191601.0,False,48.0,62468.0,Unknown,2022,single,3.19,Medium,0,0,0.4453363519654244
bloody valentine,mgk,68.0,205158.0,True,78.0,5642365.0,Unknown,2020,album,3.42,High,1,1,0.09432920783498806
blue,LV,0.0,169117.0,True,0.0,555.0,Unknown,2002,single,2.82,Low,0,0,0.9875509121344813
blue,Pools,32.0,125380.0,False,14.0,1502.0,Unknown,2019,single,2.09,Medium,0,0,0.8435042145973456
blue,dreamy,0.0,169117.0,False,10.0,2778.0,Unknown,1999,single,2.82,Low,0,0,0.8595173405621045
blue,yung kai,84.0,214357.0,False,70.0,1981867.0,Unknown,2024,single,3.57,High,1,0,0.17466134769882627
boyfriend (with Social House),Ariana Grande,79.0,186106.0,True,90.0,107374593.0,Pop,2019,single,3.1,High,1,1,0.18414467400195791
"break up with your girlfriend, i'm bored",Ariana Grande,74.0,190440.0,True,90.0,107374593.0,Pop,2019,album,3.17,High,1,1,0.18390870664371053
breathin,Ariana Grande,71.0,198160.0,True,90.0,107401919.0,Pop,2018,album,3.3,High,1,1,0.18390117652661023
brutal,Olivia Rodrigo,75.0,143746.0,True,84.0,49050008.0,Unknown,2021,album,2.4,High,1,1,0.15677943118127027
bury a friend,Billie Eilish,75.0,193143.0,False,90.0,118728633.0,Unknown,2019,album,3.22,High,1,1,0.18911434130838403
butterflies,GAYLE,39.0,136200.0,False,58.0,668804.0,Unknown,2023,compilation,2.27,Medium,0,0,0.31232938168777763
buzzkill,MOTHICA,0.0,140111.0,True,50.0,319352.0,Unknown,2021,single,2.34,Low,0,0,0.39763022526792446
bye,Ariana Grande,73.0,164927.0,False,90.0,107401919.0,Pop,2024,album,2.75,High,1,1,0.18766166512552548
canal street,sombr,73.0,302408.0,False,85.0,2809275.0,Unknown,2025,album,5.04,High,1,1,0.14034859653092965
cardigan,Taylor Swift,67.66666666666667,239560.0,False,100.0,145412069.66666666,Unknown,2020,album,3.99,High,1,1,0.24337055620641274
cardigan - the long pond studio sessions,Taylor Swift,57.0,230680.0,False,100.0,145396321.0,Unknown,2020,album,3.84,Medium,0,1,0.24089534652195677
castles,Lil Peep,73.0,144906.0,True,82.0,15689879.0,Emo Rap,2016,single,2.42,High,1,1,0.11278259447635534
ceilings,Lizzy McAlpine,80.0,182887.0,False,74.0,1544658.0,Unknown,2022,album,3.05,High,1,0,0.13811363365543056
cellophane,FKA twigs,55.0,204066.0,False,63.0,1441722.0,Art Pop,2019,album,3.4,Medium,0,0,0.2450547950012524
champagne problems,Taylor Swift,70.0,244000.0,True,100.0,145442846.0,Unknown,2021,album,4.07,High,1,1,0.244909074478039
chanel,sleepy dawg,41.0,224000.0,True,39.0,5708.0,Unknown,2018,single,3.73,Medium,0,0,0.5907281650595755
changes,XXXTENTACION,73.0,121886.0,False,83.0,51710210.0,Emo Rap,2018,album,2.03,High,1,1,0.1747968548359647
chaotic,Tate McRae,71.0,175533.0,True,88.0,9249502.0,Unknown,2022,album,2.93,High,1,1,0.05710639994499557
chateau,blackbear,53.0,212926.0,True,71.0,5067710.0,Unknown,2017,album,3.55,Medium,0,0,0.16286653083379385
clavar la espada,Shiro SAGISU,56.0,219093.0,False,60.0,259200.0,Anime,2008,album,3.65,Medium,0,0,0.3054284947179171
cliché,mgk,53.0,176242.0,False,78.0,5642925.0,Unknown,2025,single,2.94,Medium,0,1,0.09611745012257933
closure,Taylor Swift,60.0,180653.0,False,100.0,145443567.0,Unknown,2021,album,3.01,Medium,0,1,0.2371139565166772
come closer,Rumelis,27.0,152344.0,False,49.0,8802.0,Dark R&B,2025,single,2.54,Low,0,0,0.4991954494072625
come closer,sombr,71.0,194004.0,False,85.0,2789144.0,Unknown,2025,album,3.23,High,1,1,0.023788110382591966
concert for aliens,mgk,55.0,160222.0,True,78.0,5642925.0,Unknown,2020,album,2.67,Medium,0,1,0.10308428173483121
coney island (feat. The National),Taylor Swift,60.5,275320.0,False,100.0,145442846.0,Unknown,2021,album,4.59,High,0,1,0.258220524818807
conversations,Chelan,36.0,141428.0,True,35.0,11989.0,Unknown,2025,single,2.36,Medium,0,0,0.605517551004984
cowboy like me,Taylor Swift,64.0,275040.0,True,100.0,145396321.0,Unknown,2021,album,4.58,High,0,1,0.25789957127904073
cross my heart,Artemas,0.0,146228.0,False,74.0,1377042.0,Unknown,2023,single,2.44,Low,0,0,0.15238764810356162
crushing,sombr,76.0,207334.0,False,85.0,2802094.0,Unknown,2025,album,3.46,High,1,1,0.02906815671458008
dandelion,Ariana Grande,50.0,204815.0,False,90.0,107401919.0,Pop,2025,album,3.41,Medium,0,1,0.18430712634429888
dark until september.,will hyde,43.0,207679.0,False,40.0,17337.0,Unknown,2020,single,3.46,Medium,0,0,0.5489667965041092
death bed (coffee for your head),Powfu,81.0,173333.0,False,66.0,1474124.0,Unknown,2020,single,2.89,High,1,0,0.21682322072974286
deep end - alt version,Lykke Li,21.0,333413.0,True,67.0,1948341.0,Unknown,2019,single,5.56,Low,0,0,0.2698517053835425
deja vu,Olivia Rodrigo,85.0,215506.0,True,84.0,49050008.0,Unknown,2021,album,3.59,High,1,1,0.1453781146269911
different,retz,33.0,178983.0,False,40.0,9764.0,Unknown,2024,single,2.98,Medium,0,0,0.5654274582723595
dime,sombr,68.0,225988.0,False,85.0,2795852.0,Unknown,2025,album,3.77,High,1,1,0.04713374194749201
dirty little secret,Artemas,65.0,181346.0,False,74.0,1377042.0,Unknown,2024,album,3.02,High,0,0,0.1404520661883428
disco tits,Tove Lo,57.0,223794.0,True,72.0,3676957.0,Unknown,2017,album,3.73,Medium,0,0,0.1546671782764091
do you really want to hurt me?,Nessa Barrett,56.0,129293.0,False,68.0,1719665.0,Unknown,2022,album,2.15,Medium,0,0,0.21120655820196674
don't wanna break up again,Ariana Grande,70.0,174006.0,True,90.0,107389514.0,Pop,2024,album,2.9,High,1,1,0.18568553254088657
don't worry babe,Ex Habit,52.0,183529.0,False,59.0,130505.0,Dark R&B,2024,single,3.06,Medium,0,0,0.33088600549904335
dorothea,Taylor Swift,62.0,225880.0,False,100.0,145443567.0,Unknown,2021,album,3.76,High,0,1,0.23980832540399075
downtown,Lil Peep,62.0,121866.0,True,82.0,15702014.0,Emo Rap,2025,single,2.03,High,0,1,0.1319235921425245
dream a little dream of me,Christina Perri,43.0,86080.0,False,71.0,4307803.0,Soft Pop,2019,album,1.43,Medium,0,0,0.21227553957541562
dream a little dream of me (sing-a-long),Christina Perri,34.0,86080.0,False,71.0,4307803.0,Soft Pop,2019,album,1.43,Medium,0,0,0.21227553957541562
drive by,Lil Peep,58.0,175333.0,True,82.0,15689879.0,Emo Rap,2016,album,2.92,Medium,0,1,0.0967073702704454
drivers license,Olivia Rodrigo,42.333333333333336,242013.0,True,84.33333333333333,49061211.0,Unknown,2021,album,4.03,Medium,0,1,0.1546376026475285
drunk face,mgk,65.0,143900.0,True,78.0,5643375.0,Unknown,2020,album,2.4,High,0,1,0.11347149096856773
d£aler,Lola Young,75.0,160666.0,True,77.0,1460038.0,Unknown,2025,single,2.68,High,1,1,0.1186987638272864
ecstacy (slowed),SUICIDAL-IDOL,75.0,119120.0,True,60.0,278024.0,Hyperpop,2023,single,1.99,High,1,0,0.317017082992576
edamame,bbno$,2.0,133706.0,True,77.0,2726883.0,Unknown,2021,album,2.23,Low,0,1,0.1273751464867018
el Diablo,mgk,57.0,146264.0,True,78.0,5642925.0,Unknown,2019,album,2.44,Medium,0,1,0.11174972497320107
el makaan,Marwan Moussa,43.0,167500.0,False,61.0,2649787.0,Egyptian Hip Hop,2025,album,2.79,Medium,0,0,0.262753153306785
emails i can’t send,Sabrina Carpenter,68.0,104408.0,True,91.0,26516295.0,Pop,2022,album,1.74,High,1,1,0.16227491038642783
enough for you,Olivia Rodrigo,75.0,202826.0,False,84.0,49050008.0,Unknown,2021,album,3.38,High,1,1,0.1432719655934954
epiphany,Taylor Swift,61.0,289746.0,False,100.0,145443567.0,Unknown,2020,album,4.83,High,0,1,0.2661703883778535
eternal sunshine,Ariana Grande,68.0,210200.0,False,90.0,107401919.0,Pop,2024,album,3.5,High,1,1,0.1849263610511667
evermore (feat. Bon Iver),Taylor Swift,62.5,304106.0,False,100.0,145466469.0,Unknown,2021,album,5.07,High,0,1,0.275135105152262
everything i wanted,Billie Eilish,83.0,245425.0,False,90.0,118728633.0,Unknown,2019,single,4.09,High,1,1,0.2000761085719843
everytime,Ariana Grande,74.0,172106.0,True,90.0,107389514.0,Pop,2018,album,2.87,High,1,1,0.18602408129239573
exes,Tate McRae,43.5,159400.0,True,88.0,9256589.0,Unknown,2023,album,2.66,Medium,0,1,0.06844706948800025
exes - Regard Remix,Tate McRae,50.0,182508.0,True,88.0,9249502.0,Unknown,2024,single,3.04,Medium,0,1,0.05412668805403481
exile (feat. Bon Iver),Taylor Swift,74.0,285637.0,False,100.0,145419944.0,Unknown,2020,album,4.76,High,1,1,0.26373675474448693
eyes don't lie,Isabel LaRosa,76.0,150720.0,True,71.0,2570848.0,Unknown,2023,single,2.51,High,1,0,0.17042294976393454
fake smile,Ariana Grande,63.0,208880.0,True,90.0,107374593.0,Pop,2019,album,3.48,High,0,1,0.18475326115326596
faker bas nasy,Marwan Moussa,47.0,187346.0,False,61.0,2649787.0,Egyptian Hip Hop,2025,album,3.12,Medium,0,0,0.260629837475365
fallen alien,FKA twigs,44.0,238960.0,False,64.0,1442113.0,Art Pop,2019,album,3.98,Medium,0,0,0.24173224804443355
falling action,toon,26.0,70677.0,False,37.0,10925.0,Unknown,2024,single,1.18,Low,0,0,0.6080839780076224
family ties (with Kendrick Lamar),Baby Keem,77.0,252262.0,True,72.0,3127881.0,Unknown,2021,album,4.2,High,1,0,0.1673037545625471
"farewell, kacey",Sopperior,34.0,79144.0,False,30.0,2957.0,Unknown,2025,single,1.32,Medium,0,0,0.699278681850885
favorite crime,Olivia Rodrigo,81.0,152666.0,False,84.0,49050008.0,Unknown,2021,album,2.54,High,1,1,0.1526630630199165
five degrees,Lil Peep,63.0,145933.0,True,82.0,15695162.0,Emo Rap,2024,album,2.43,High,0,1,0.11236745009064039
flannel,Lil Peep,0.0,117413.0,True,82.0,15689879.0,Emo Rap,2022,single,1.96,Low,0,1,0.13574647794600447
forever be mine (feat. Wizkid),Gunna,64.0,173253.0,True,85.0,10342615.0,Melodic Rap,2025,single,2.89,High,0,1,0.06601303746627471
forget me too (feat. Halsey),mgk,68.0,171620.0,True,78.0,5642925.0,Unknown,2020,album,2.86,High,1,1,0.09777506358606104
"fuck, i'm lonely",Lauv,0.0,198973.0,True,73.0,6816695.0,Unknown,2020,album,3.32,Low,0,0,0.144364349625767
fukumean,Gunna,78.0,125040.0,True,85.0,10342615.0,Melodic Rap,2023,album,2.08,High,1,1,0.10762842460102211
funhouse,MOTHICA,0.0,184672.0,True,50.0,319377.0,Unknown,2021,single,3.08,Low,0,0,0.39175814079665366
get him back!,Olivia Rodrigo,68.0,211141.0,True,84.5,49058592.5,Unknown,2024,album,3.52,High,1,1,0.1435334510344232
ghost boy,Lil Peep,0.0,130973.0,True,82.0,15702014.0,Emo Rap,2019,album,2.18,Low,0,1,0.12406505298782515
ghost girl,Lil Peep,72.0,173946.0,True,82.0,15684530.0,Emo Rap,2016,album,2.9,High,1,1,0.09709497690503091
ghostin,Ariana Grande,70.0,271466.0,False,90.0,107418606.0,Pop,2019,album,4.52,High,1,1,0.20852133940316317
gigolo,bbno$,77.0,118461.0,True,78.0,2730121.0,Unknown,2025,single,1.97,High,1,1,0.13351014536541816
girl i’ve always been,Olivia Rodrigo,65.0,121354.0,False,85.0,49067177.0,Unknown,2024,album,2.02,High,0,1,0.16943974376062956
girls,Lil Peep,63.0,240440.0,True,82.0,15689879.0,Emo Rap,2016,album,4.01,High,0,1,0.11068072233045416
girls,girl in red,34.5,198400.0,False,73.0,8768495.0,Bedroom Pop,2018,single,3.31,Medium,0,0,0.14812499165334955
girls like me don't cry,CADDY,36.0,184363.0,False,38.0,963.0,Unknown,2023,single,3.07,Medium,0,0,0.6566162011004896
give u the moon,Lil Peep,57.0,139760.0,True,82.0,15689879.0,Emo Rap,2015,album,2.33,Medium,0,1,0.11678955277930783
goddamn,mgk,65.0,187083.0,True,78.0,5643375.0,Unknown,2025,album,3.12,High,0,1,0.09376632336865791
gold rush,Taylor Swift,64.0,185320.0,True,100.0,145442846.0,Unknown,2020,album,3.09,High,0,1,0.23673470163263075
golden hour,JVKE,40.0,209259.0,False,75.0,5811459.0,Unknown,2022,album,3.49,Medium,0,1,0.12432088985218157
good 4 u,Olivia Rodrigo,51.0,178146.5,True,85.0,49083617.0,Unknown,2021,single,2.97,Medium,0,1,0.14266021876548815
good2u,GOVAN,40.0,140250.0,False,34.0,1434.0,Unknown,2024,single,2.34,Medium,0,0,0.6771362051551569
goodbye,Billie Eilish,67.0,119409.0,False,90.0,118692183.0,Unknown,2019,album,1.99,High,1,1,0.21210168655767517
goosebumps,Travis Scott,84.0,243836.0,True,89.0,41131037.0,Rap,2016,album,4.06,High,1,1,0.14613133276212775
greece n' paris,Orlando Kallen,38.0,193103.0,True,25.0,2136.0,Unknown,2025,single,3.22,Medium,0,0,0.7348896981489144
greedy,Tate McRae,87.0,131872.0,True,88.0,9256589.0,Unknown,2023,single,2.2,High,1,1,0.09532939106313143
greedy,midnight Berlin,42.0,110270.0,False,42.0,4083.0,Hypertechno,2023,single,1.84,Medium,0,0,0.5862913799969133
grey l.a.,blackbear,31.0,197277.0,True,71.0,5067710.0,Unknown,2014,single,3.29,Medium,0,0,0.16115989513785192
half return,Adrianne Lenker,74.0,128700.0,False,72.0,1456368.0,Unknown,2020,album,2.14,High,1,0,0.17860031018833966
happier,Olivia Rodrigo,83.0,175933.0,True,84.0,49050008.0,Unknown,2021,album,2.93,High,1,1,0.1448406822872967
happiness,Taylor Swift,63.0,315146.0,True,100.0,145396321.0,Unknown,2020,album,5.25,High,0,1,0.2824408700923781
hate to be lame,Lizzy McAlpine,66.0,156798.0,False,74.0,1544658.0,Unknown,2022,album,2.61,High,0,0,0.145626255706776
hate u love u,Olivia O'Brien,64.0,175466.0,False,60.0,2069542.0,Unknown,2016,single,2.92,High,0,0,0.2726362704950942
hate u love u,Umur Anil Gokdag,50.0,160006.0,False,56.0,18834.0,Unknown,2024,single,2.67,Medium,0,0,0.41919245287923174
her name,Beneld,54.0,160997.0,False,53.0,19010.0,Dark R&B,2025,single,2.68,Medium,0,0,0.4414520622383393
high school,Lil Peep,62.0,168200.0,True,82.0,15689879.0,Emo Rap,2024,album,2.8,High,0,1,0.09945416617204081
hoax,Taylor Swift,61.0,220040.0,False,100.0,145489371.0,Unknown,2020,album,3.67,High,0,1,0.23876664554989888
hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,62.0,324498.0,True,88.0,51798111.0,Unknown,2019,album,5.41,High,0,1,0.21965927204165078
hope ur ok,Olivia Rodrigo,71.0,209560.0,False,84.0,49050008.0,Unknown,2021,album,3.49,High,1,1,0.14415377968155485
hostage,Billie Eilish,74.0,229425.0,False,90.0,118760311.0,Unknown,2017,single,3.82,High,1,1,0.1943055451826596
hot girl bummer,blackbear,25.666666666666668,187259.66666666666,True,71.0,5067769.0,Unknown,2020,album,3.12,Low,0,0,0.16137794529785723
how could u love somebody like me?,Artemas,71.0,126447.0,False,74.0,1378074.0,Unknown,2024,single,2.11,High,1,0,0.16425841407876418
human,Christina Perri,58.666666666666664,250706.0,False,71.0,4307803.0,Soft Pop,2014,album,4.18,Medium,0,0,0.17585748367136325
i Shyne,Carnage,24.0,153350.0,True,47.0,307529.0,Unknown,2018,single,2.56,Low,0,0,0.4238804259317119
i always kinda knew you’d be the death of me,Artemas,61.0,136099.0,False,74.0,1378074.0,Unknown,2024,album,2.27,High,0,0,0.1581003355656053
i can't breathe,Bea Miller,51.0,213986.0,False,62.0,3072874.0,Unknown,2018,album,3.57,Medium,0,0,0.25140149156721847
i don't need ur love,Rumelis,55.0,134117.0,True,49.0,8741.0,Dark R&B,2025,single,2.24,Medium,0,0,0.5024395868533793
i don't think i love you anymore,Alaina Castillo,42.0,229383.0,False,46.0,173084.0,Unknown,2019,single,3.82,Medium,0,0,0.4426356644499547
"i hate u, i love u (feat. olivia o'brien)",gnash,62.0,251036.0,True,58.0,1588874.0,Unknown,2016,album,4.18,High,0,0,0.3019133874091414
i hope ur miserable until ur dead,Nessa Barrett,63.0,177582.0,True,68.0,1719445.0,Unknown,2021,single,2.96,High,0,0,0.1950706376736823
i know - Omido Remix,Ex Habit,46.0,139636.0,True,59.0,130194.0,Dark R&B,2024,single,2.33,Medium,0,0,0.33798111752851534
i lied,Cheyanne,59.0,165784.0,True,49.0,19227.0,Dark R&B,2025,single,2.76,Medium,0,0,0.47207275924490444
i like the way you kiss me,Artemas,70.0,142514.0,False,74.0,1377042.0,Unknown,2024,single,2.38,High,1,0,0.1543063147156611
i like the way you kiss me,Ericovich,41.0,118517.0,False,41.0,11036.0,Nightcore,2024,single,1.98,Medium,0,0,0.5615546407279102
i like the way you kiss me,midnight Berlin,41.0,143076.0,False,42.0,4083.0,Hypertechno,2024,single,2.38,Medium,0,0,0.5801097976873272
i love you,Billie Eilish,82.0,291796.0,False,90.0,118692183.0,Unknown,2019,album,4.86,High,1,1,0.2264087050390874
i wanna be your girlfriend,girl in red,37.5,204990.0,True,73.0,8765890.5,Bedroom Pop,2018,single,3.42,Medium,0,0,0.14866729732755216
i was all over her,salvia palth,79.0,161422.0,False,65.0,1363182.0,Slowcore,2013,album,2.69,High,1,0,0.2297445763286136
i wish i hated you,Ariana Grande,71.0,153633.0,False,90.0,107374593.0,Pop,2024,album,2.56,High,1,1,0.19111607206490322
i wish i knew how to quit you,sombr,78.0,232375.0,False,85.0,2795852.0,Unknown,2025,album,3.87,High,1,1,0.05391591040016588
i'm just tryna tell you how I feel,lovemyvictims,19.0,220970.0,True,35.0,1329.0,Unknown,2024,single,3.68,Low,0,0,0.6691407431686874
i'm so tired...,Lauv,1.0,162586.0,False,73.0,6816140.0,Unknown,2020,album,2.71,Low,0,0,0.149875045654781
i'm still alone,"sorry, alone",47.0,157358.0,True,29.0,546.0,Unknown,2025,single,2.62,Medium,0,0,0.7461876001620695
i'm yours,Isabel LaRosa,78.0,145667.0,False,71.0,2569728.0,Unknown,2022,single,2.43,High,1,0,0.17254753932736389
i'm yours sped up,Isabel LaRosa,67.0,127780.0,False,71.0,2569728.0,Unknown,2022,single,2.13,High,1,0,0.18214197726422982
i've never felt so alone - slowed & filtered,Rising6,0.0,137404.0,False,22.0,3401.0,Unknown,2021,single,2.29,Low,0,0,0.751388640765947
iSpy (feat. Lil Yachty),KYLE,64.0,252673.0,True,58.0,1119788.0,Unknown,2018,album,4.21,High,0,0,0.305663142460633
idfc,blackbear,71.0,226099.0,True,71.0,5067734.5,Unknown,2015,single,3.77,High,1,0,0.1661846183165711
idontwannabeyouanymore,Billie Eilish,78.0,203569.0,False,90.0,118692183.0,Unknown,2017,single,3.39,High,1,1,0.18944313754463513
if u think i'm pretty,Artemas,0.0,128205.0,False,74.0,1378074.0,Unknown,2023,single,2.14,Low,0,0,0.16305084151211274
iii,Hucci,33.0,305000.0,True,41.0,78161.0,Edm Trap,2014,single,5.08,Medium,0,0,0.522329374558506
illicit affairs,Taylor Swift,69.0,190895.5,False,100.0,145466469.0,Unknown,2020,album,3.18,High,1,1,0.2365059613919566
ilomilo,Billie Eilish,74.0,156370.0,False,90.0,118692183.0,Unknown,2019,album,2.61,High,1,1,0.19519396154267252
iloveyou,BETWEEN FRIENDS,0.0,166358.0,False,61.0,325311.0,Unknown,2018,single,2.77,Low,0,0,0.2916816955086037
ily (i love you baby) (feat. Emilee),Surf Mesa,74.0,176546.0,False,58.0,191414.0,Unknown,2019,single,2.94,High,1,0,0.3298144054428021
